time,open,high,low,close
2024-01-19T08:30:00-05:00,17233.25,17244,17217,17220
2024-01-19T09:00:00-05:00,17220,17226.75,17188.5,17189.75
2024-01-19T09:30:00-05:00,17190.75,17212.75,17166.25,17208.5
2024-01-19T10:00:00-05:00,17210,17232.75,17169,17216
2024-01-19T10:30:00-05:00,17216,17241.25,17192.75,17226.25
2024-01-19T11:00:00-05:00,17226.75,17271,17212.75,17257.75
2024-01-19T11:30:00-05:00,17257.75,17269.75,17227.25,17266
2024-01-19T12:00:00-05:00,17266.25,17295.25,17236.5,17288
2024-01-19T12:30:00-05:00,17288.25,17325.25,17285.25,17325
2024-01-19T13:00:00-05:00,17325,17357.5,17306.25,17351
2024-01-19T13:30:00-05:00,17351.25,17395.5,17350.25,17395.25
2024-01-19T14:00:00-05:00,17395.5,17437.5,17389.75,17415.25
2024-01-19T14:30:00-05:00,17415.5,17430.75,17385.5,17429
2024-01-19T15:00:00-05:00,17429.25,17448,17416.25,17430.25
2024-01-19T15:30:00-05:00,17430.5,17447.5,17424.25,17442.5
2024-01-19T16:00:00-05:00,17442.5,17465.5,17436.25,17465
2024-01-19T16:30:00-05:00,17465.25,17471.25,17461.75,17462.75
2024-01-21T18:00:00-05:00,17466,17499.5,17466,17479.75
2024-01-21T18:30:00-05:00,17479.75,17494,17474.5,17484
2024-01-21T19:00:00-05:00,17484.5,17497.5,17480,17497.25
2024-01-21T19:30:00-05:00,17497.5,17563,17496,17556.5
2024-01-21T20:00:00-05:00,17556.25,17569,17545.75,17560
2024-01-21T20:30:00-05:00,17559.5,17566.75,17542.5,17548
2024-01-21T21:00:00-05:00,17548.75,17562,17543.5,17547.25
2024-01-21T21:30:00-05:00,17548,17554,17537.5,17549.75
2024-01-21T22:00:00-05:00,17550,17551.75,17539.5,17544.75
2024-01-21T22:30:00-05:00,17545.25,17554.75,17542.25,17546.75
2024-01-21T23:00:00-05:00,17547,17555.25,17547,17551.25
2024-01-21T23:30:00-05:00,17551,17555,17545.75,17552.5
2024-01-22T00:00:00-05:00,17552.25,17554.5,17545,17545.25
2024-01-22T00:30:00-05:00,17545.75,17549.75,17530,17535.5
2024-01-22T01:00:00-05:00,17535.5,17549.75,17534,17537.25
2024-01-22T01:30:00-05:00,17537.75,17548.5,17533.75,17543.25
2024-01-22T02:00:00-05:00,17543,17560.25,17532.75,17556.5
2024-01-22T02:30:00-05:00,17556.5,17559.25,17534.25,17538
2024-01-22T03:00:00-05:00,17537,17542.25,17521.25,17526.25
2024-01-22T03:30:00-05:00,17526.75,17540.5,17518.5,17539.5
2024-01-22T04:00:00-05:00,17539.75,17544.75,17526.5,17529.5
2024-01-22T04:30:00-05:00,17529.75,17542,17523,17538
2024-01-22T05:00:00-05:00,17537.5,17547.75,17529.25,17534.75
2024-01-22T05:30:00-05:00,17534,17539.75,17527.25,17536.25
2024-01-22T06:00:00-05:00,17535.75,17547.5,17533.5,17544.5
2024-01-22T06:30:00-05:00,17544.75,17556,17535.25,17535.75
2024-01-22T07:00:00-05:00,17535.5,17574,17534,17572.5
2024-01-22T07:30:00-05:00,17571.75,17582.5,17564.75,17570
2024-01-22T08:00:00-05:00,17570.25,17572.25,17545.25,17560
2024-01-22T08:30:00-05:00,17559.75,17559.75,17517.5,17526.75
2024-01-22T09:00:00-05:00,17527,17535.25,17513.25,17528.25
2024-01-22T09:30:00-05:00,17528.25,17585,17492,17540.25
2024-01-22T10:00:00-05:00,17540.5,17551.75,17483.25,17488
2024-01-22T10:30:00-05:00,17488,17490.5,17438.75,17450.5
2024-01-22T11:00:00-05:00,17451,17500.75,17440.25,17494.25
2024-01-22T11:30:00-05:00,17494.25,17513.75,17480.75,17511.25
2024-01-22T12:00:00-05:00,17511.25,17513,17461.5,17491.25
2024-01-22T12:30:00-05:00,17491,17499,17469.5,17482.75
2024-01-22T13:00:00-05:00,17483.25,17483.5,17434,17439.5
2024-01-22T13:30:00-05:00,17439.5,17486,17437.25,17479.25
2024-01-22T14:00:00-05:00,17479.5,17487,17442,17462.75
2024-01-22T14:30:00-05:00,17463.25,17474,17450.75,17469.5
2024-01-22T15:00:00-05:00,17469.75,17490,17453.75,17485
2024-01-22T15:30:00-05:00,17485.25,17487.75,17454.25,17460.75
2024-01-22T16:00:00-05:00,17460.75,17461.75,17443.75,17454.75
2024-01-22T16:30:00-05:00,17454.5,17461.5,17453.25,17455.5
2024-01-22T18:00:00-05:00,17461,17465.25,17450,17464
2024-01-22T18:30:00-05:00,17463.5,17474,17463.25,17464.5
2024-01-22T19:00:00-05:00,17464.25,17473,17461,17467.5
2024-01-22T19:30:00-05:00,17467.25,17475.25,17467,17471.5
2024-01-22T20:00:00-05:00,17471.5,17473,17457.75,17461.75
2024-01-22T20:30:00-05:00,17462.25,17484.5,17454.25,17478
2024-01-22T21:00:00-05:00,17477.5,17487.75,17469.25,17483.25
2024-01-22T21:30:00-05:00,17483,17485.75,17468.75,17470.25
2024-01-22T22:00:00-05:00,17470.25,17485,17466.25,17481.5
2024-01-22T22:30:00-05:00,17481.75,17483.75,17465.25,17466.25
2024-01-22T23:00:00-05:00,17466,17480.25,17465.5,17478.25
2024-01-22T23:30:00-05:00,17478.25,17479.25,17473,17474
2024-01-23T00:00:00-05:00,17474.5,17480,17473.25,17477.25
2024-01-23T00:30:00-05:00,17477.25,17478.5,17467.5,17471.25
2024-01-23T01:00:00-05:00,17470.25,17478,17468.75,17475.75
2024-01-23T01:30:00-05:00,17475.75,17480.75,17471,17476.75
2024-01-23T02:00:00-05:00,17477,17487.25,17475.75,17483.75
2024-01-23T02:30:00-05:00,17483.75,17483.75,17472.5,17479.75
2024-01-23T03:00:00-05:00,17480.25,17482.5,17436.25,17440.75
2024-01-23T03:30:00-05:00,17440.75,17448,17420.5,17437.5
2024-01-23T04:00:00-05:00,17437,17465.5,17433.5,17456
2024-01-23T04:30:00-05:00,17455.75,17466.75,17451.75,17463.25
2024-01-23T05:00:00-05:00,17463,17463.5,17436.25,17453.75
2024-01-23T05:30:00-05:00,17453.5,17455.5,17440.25,17448.5
2024-01-23T06:00:00-05:00,17448.5,17461,17448.5,17451.75
2024-01-23T06:30:00-05:00,17451,17478,17450.5,17474.25
2024-01-23T07:00:00-05:00,17474,17480.5,17467.75,17471
2024-01-23T07:30:00-05:00,17470.25,17487.75,17466.25,17481.5
2024-01-23T08:00:00-05:00,17481.75,17508.25,17480.75,17507.5
2024-01-23T08:30:00-05:00,17507.5,17525.5,17495,17500
2024-01-23T09:00:00-05:00,17499.5,17501,17475,17488.25
2024-01-23T09:30:00-05:00,17487.5,17488,17409.5,17473.75
2024-01-23T10:00:00-05:00,17473.75,17484.5,17428,17465.25
2024-01-23T10:30:00-05:00,17465.25,17476.5,17442.5,17452.5
2024-01-23T11:00:00-05:00,17452.75,17479,17435,17441.75
2024-01-23T11:30:00-05:00,17441.75,17468.75,17427.5,17467
2024-01-23T12:00:00-05:00,17466.75,17469.25,17441.75,17451.25
2024-01-23T12:30:00-05:00,17450.75,17494,17443.75,17489.5
2024-01-23T13:00:00-05:00,17489.75,17493,17474.25,17476.5
2024-01-23T13:30:00-05:00,17477,17487.75,17460,17481.75
2024-01-23T14:00:00-05:00,17481.75,17487.25,17466,17473.25
2024-01-23T14:30:00-05:00,17472.5,17500.75,17464.5,17494.5
2024-01-23T15:00:00-05:00,17494.5,17522.75,17489.75,17509.5
2024-01-23T15:30:00-05:00,17509.75,17539,17497,17529.5
2024-01-23T16:00:00-05:00,17529.5,17555,17510.25,17541.5
2024-01-23T16:30:00-05:00,17542,17558.25,17540,17552.5
2024-01-23T18:00:00-05:00,17554,17576.75,17552.25,17573
2024-01-23T18:30:00-05:00,17572.75,17577.75,17571.25,17576.25
2024-01-23T19:00:00-05:00,17575.75,17578.5,17570.5,17572.75
2024-01-23T19:30:00-05:00,17572.5,17588.5,17570.5,17585.25
2024-01-23T20:00:00-05:00,17584.75,17585,17568.75,17573.75
2024-01-23T20:30:00-05:00,17574.25,17584,17573.75,17582.5
2024-01-23T21:00:00-05:00,17582.25,17587.25,17575.25,17580.75
2024-01-23T21:30:00-05:00,17581.25,17586.25,17577.75,17586.25
2024-01-23T22:00:00-05:00,17586,17597.25,17584.5,17592.25
2024-01-23T22:30:00-05:00,17593,17595.5,17588,17593.5
2024-01-23T23:00:00-05:00,17593.75,17594.5,17588.25,17593.25
2024-01-23T23:30:00-05:00,17593.5,17596.5,17591.25,17594.5
2024-01-24T00:00:00-05:00,17594.75,17602.5,17590.5,17602
2024-01-24T00:30:00-05:00,17602.25,17609.5,17599.5,17603.25
2024-01-24T01:00:00-05:00,17603.25,17621.75,17600.75,17615.75
2024-01-24T01:30:00-05:00,17616.5,17631.5,17612,17620.25
2024-01-24T02:00:00-05:00,17620.25,17628.25,17617,17621
2024-01-24T02:30:00-05:00,17621.25,17641.5,17620.5,17633
2024-01-24T03:00:00-05:00,17633,17641,17628,17632.25
2024-01-24T03:30:00-05:00,17632.5,17653.25,17632,17649
2024-01-24T04:00:00-05:00,17649,17665.25,17643,17656.5
2024-01-24T04:30:00-05:00,17656.5,17666.25,17654.25,17661
2024-01-24T05:00:00-05:00,17661.25,17665,17646.75,17649.75
2024-01-24T05:30:00-05:00,17649.5,17655,17642.25,17651
2024-01-24T06:00:00-05:00,17651,17662.25,17642.75,17648
2024-01-24T06:30:00-05:00,17648.25,17653.5,17643.75,17645.75
2024-01-24T07:00:00-05:00,17645.25,17656,17641.25,17651.75
2024-01-24T07:30:00-05:00,17651.5,17671.25,17651.5,17663
2024-01-24T08:00:00-05:00,17663,17690.5,17662,17688.25
2024-01-24T08:30:00-05:00,17688.25,17692.25,17655.5,17664.25
2024-01-24T09:00:00-05:00,17664.25,17694.5,17660.75,17692.75
2024-01-24T09:30:00-05:00,17692.5,17695.5,17637.5,17669.75
2024-01-24T10:00:00-05:00,17669.5,17719,17638,17715
2024-01-24T10:30:00-05:00,17715.75,17765,17708.5,17735.75
2024-01-24T11:00:00-05:00,17736,17743.75,17688.25,17708.5
2024-01-24T11:30:00-05:00,17708.75,17754.25,17701.5,17749.5
2024-01-24T12:00:00-05:00,17749.75,17774,17735,17762.25
2024-01-24T12:30:00-05:00,17763,17793.5,17763,17784.5
2024-01-24T13:00:00-05:00,17784.75,17785.5,17718,17758.75
2024-01-24T13:30:00-05:00,17758.5,17760.5,17696.5,17714.75
2024-01-24T14:00:00-05:00,17714.75,17719,17632,17647
2024-01-24T14:30:00-05:00,17647.5,17691,17638,17664.25
2024-01-24T15:00:00-05:00,17664.5,17683.25,17614.25,17617
2024-01-24T15:30:00-05:00,17616.75,17665.5,17604,17624.75
2024-01-24T16:00:00-05:00,17625,17634,17569.75,17596
2024-01-24T16:30:00-05:00,17595.5,17635.75,17594.75,17630.25
2024-01-24T18:00:00-05:00,17614.75,17627.5,17610,17610
2024-01-24T18:30:00-05:00,17610.25,17620.5,17606,17616.75
2024-01-24T19:00:00-05:00,17616.5,17618,17600,17609.75
2024-01-24T19:30:00-05:00,17610,17622.5,17607.75,17622.5
2024-01-24T20:00:00-05:00,17623,17635.75,17603.25,17607
2024-01-24T20:30:00-05:00,17606.75,17613,17590.5,17608.25
2024-01-24T21:00:00-05:00,17608.25,17618,17601,17612
2024-01-24T21:30:00-05:00,17612,17612.5,17589.25,17601.5
2024-01-24T22:00:00-05:00,17601.5,17607,17593.75,17600.5
2024-01-24T22:30:00-05:00,17600.75,17609,17600.25,17605.5
2024-01-24T23:00:00-05:00,17605.75,17617,17603.25,17616
2024-01-24T23:30:00-05:00,17615.5,17617.5,17609.5,17609.75
2024-01-25T00:00:00-05:00,17609.5,17617.25,17604.25,17614.75
2024-01-25T00:30:00-05:00,17614,17627.25,17612.25,17626
2024-01-25T01:00:00-05:00,17625.75,17626.25,17613.75,17621.5
2024-01-25T01:30:00-05:00,17621.75,17630.5,17615,17623.5
2024-01-25T02:00:00-05:00,17623.75,17647.5,17621,17632.5
2024-01-25T02:30:00-05:00,17632.75,17638,17627.25,17627.5
2024-01-25T03:00:00-05:00,17627.5,17632.5,17603,17622.75
2024-01-25T03:30:00-05:00,17623.5,17655.25,17619.75,17635.75
2024-01-25T04:00:00-05:00,17636.25,17640.75,17616,17623.75
2024-01-25T04:30:00-05:00,17623.75,17641,17623,17628
2024-01-25T05:00:00-05:00,17627.75,17628.75,17613.5,17619.75
2024-01-25T05:30:00-05:00,17618.75,17622.5,17610.5,17617.75
2024-01-25T06:00:00-05:00,17617.75,17622.75,17610.25,17618.75
2024-01-25T06:30:00-05:00,17619.25,17648.75,17614.5,17646.75
2024-01-25T07:00:00-05:00,17646.75,17663.5,17635.25,17648.75
2024-01-25T07:30:00-05:00,17648,17664,17634.75,17638
2024-01-25T08:00:00-05:00,17638,17659,17636.5,17651
2024-01-25T08:30:00-05:00,17649.5,17715.5,17613.75,17706.5
2024-01-25T09:00:00-05:00,17706.5,17727.25,17697.75,17721.75
2024-01-25T09:30:00-05:00,17722,17726.75,17660.5,17668.5
2024-01-25T10:00:00-05:00,17669,17734.75,17649.25,17730
2024-01-25T10:30:00-05:00,17730.25,17738,17676.5,17707.5
2024-01-25T11:00:00-05:00,17707.5,17727.75,17684,17724
2024-01-25T11:30:00-05:00,17724.25,17752,17702.75,17724
2024-01-25T12:00:00-05:00,17723.75,17732,17668,17678.75
2024-01-25T12:30:00-05:00,17679.75,17686.25,17633,17651
2024-01-25T13:00:00-05:00,17651.75,17682,17611.25,17628
2024-01-25T13:30:00-05:00,17628.5,17645.25,17570.25,17576.75
2024-01-25T14:00:00-05:00,17576.75,17579.75,17542,17574.75
2024-01-25T14:30:00-05:00,17575,17609.75,17557.5,17609.25
2024-01-25T15:00:00-05:00,17609,17619,17590.25,17597.5
2024-01-25T15:30:00-05:00,17597.75,17639.5,17592.25,17638
2024-01-25T16:00:00-05:00,17637.75,17650.75,17587.5,17603.5
2024-01-25T16:30:00-05:00,17603,17611.25,17579.25,17579.5
2024-01-25T18:00:00-05:00,17571.25,17571.5,17530.5,17533
2024-01-25T18:30:00-05:00,17532.5,17550.25,17531.5,17542.5
2024-01-25T19:00:00-05:00,17542.75,17549.75,17528.5,17536.5
2024-01-25T19:30:00-05:00,17536.75,17545.5,17530.25,17530.5
2024-01-25T20:00:00-05:00,17530.75,17530.75,17509.5,17521
2024-01-25T20:30:00-05:00,17521.25,17521.25,17508.75,17519.75
2024-01-25T21:00:00-05:00,17519.25,17535.75,17519,17533.5
2024-01-25T21:30:00-05:00,17534,17540.75,17516.75,17518.75
2024-01-25T22:00:00-05:00,17518.75,17527,17518,17520.75
2024-01-25T22:30:00-05:00,17520.5,17526.75,17513.25,17517.75
2024-01-25T23:00:00-05:00,17517.75,17519.75,17495.5,17500.25
2024-01-25T23:30:00-05:00,17500.25,17506.75,17483.5,17491.25
2024-01-26T00:00:00-05:00,17491,17514.5,17489.5,17511.75
2024-01-26T00:30:00-05:00,17511.75,17522.75,17505.25,17505.75
2024-01-26T01:00:00-05:00,17506,17508.25,17479.5,17488.75
2024-01-26T01:30:00-05:00,17489,17505.5,17480.5,17499
2024-01-26T02:00:00-05:00,17499.5,17511.25,17485,17496.25
2024-01-26T02:30:00-05:00,17496,17501,17467.5,17471.5
2024-01-26T03:00:00-05:00,17470.5,17491.75,17466,17482.25
2024-01-26T03:30:00-05:00,17483.25,17496.75,17480.75,17483
2024-01-26T04:00:00-05:00,17483.5,17506.75,17468.25,17505.5
2024-01-26T04:30:00-05:00,17506,17533,17496.75,17532
2024-01-26T05:00:00-05:00,17532,17546.75,17517,17543.25
2024-01-26T05:30:00-05:00,17544.25,17546.25,17525.25,17534.5
2024-01-26T06:00:00-05:00,17534,17541.75,17519.25,17541.5
2024-01-26T06:30:00-05:00,17541.5,17555,17534,17552.5
2024-01-26T07:00:00-05:00,17552.5,17582.25,17547.75,17577.5
2024-01-26T07:30:00-05:00,17577.5,17590.25,17563,17565.25
2024-01-26T08:00:00-05:00,17566,17587,17560.5,17569
2024-01-26T08:30:00-05:00,17567.5,17611.5,17538.5,17597.75
2024-01-26T09:00:00-05:00,17598.25,17598.5,17533,17558
2024-01-26T09:30:00-05:00,17557.75,17571,17517.25,17548.75
2024-01-26T10:00:00-05:00,17548.5,17582,17504,17580.75
2024-01-26T10:30:00-05:00,17580.75,17626.75,17578.25,17626.5
2024-01-26T11:00:00-05:00,17626.25,17629.5,17594.25,17609.75
2024-01-26T11:30:00-05:00,17609.75,17623.75,17577,17609.25
2024-01-26T12:00:00-05:00,17609.5,17632,17593.25,17598.25
2024-01-26T12:30:00-05:00,17597.75,17598.25,17515,17528
2024-01-26T13:00:00-05:00,17528.25,17549.25,17514,17543
2024-01-26T13:30:00-05:00,17542.75,17550,17503.5,17518.5
2024-01-26T14:00:00-05:00,17518.75,17545.75,17515,17529
2024-01-26T14:30:00-05:00,17529.25,17573.75,17514.25,17562
2024-01-26T15:00:00-05:00,17562.5,17567.25,17534.5,17539.25
2024-01-26T15:30:00-05:00,17539.25,17544,17515.25,17529.25
2024-01-26T16:00:00-05:00,17529,17532,17507.5,17509.75
2024-01-26T16:30:00-05:00,17510,17510.25,17496.75,17504.75
2024-01-28T18:00:00-05:00,17502,17502,17457.5,17488.75
2024-01-28T18:30:00-05:00,17488.25,17489.75,17474.25,17479.75
2024-01-28T19:00:00-05:00,17480,17489.75,17479.25,17480.5
2024-01-28T19:30:00-05:00,17480.5,17498.5,17479.5,17496.25
2024-01-28T20:00:00-05:00,17496.25,17532.75,17496.25,17527.25
2024-01-28T20:30:00-05:00,17526.75,17538,17526.75,17536.75
2024-01-28T21:00:00-05:00,17536.75,17540.75,17524,17530.25
2024-01-28T21:30:00-05:00,17530,17536.25,17526,17534.5
2024-01-28T22:00:00-05:00,17534.75,17547.25,17525.25,17528.5
2024-01-28T22:30:00-05:00,17528.5,17540.5,17524,17539.5
2024-01-28T23:00:00-05:00,17539.25,17540.75,17530,17534.5
2024-01-28T23:30:00-05:00,17534.75,17537,17530,17530.75
2024-01-29T00:00:00-05:00,17531.25,17536.25,17525.5,17529
2024-01-29T00:30:00-05:00,17529.5,17535,17527.5,17532.25
2024-01-29T01:00:00-05:00,17532.5,17548.75,17529.5,17544.25
2024-01-29T01:30:00-05:00,17544.25,17553.25,17540.75,17545.5
2024-01-29T02:00:00-05:00,17545,17555.25,17541,17548.75
2024-01-29T02:30:00-05:00,17549,17558,17544.25,17557.25
2024-01-29T03:00:00-05:00,17557.25,17565,17541,17564.5
2024-01-29T03:30:00-05:00,17564.5,17584.25,17564,17582
2024-01-29T04:00:00-05:00,17582,17591.5,17544.25,17554.25
2024-01-29T04:30:00-05:00,17554.25,17561.25,17540.25,17547.75
2024-01-29T05:00:00-05:00,17547,17563,17543.5,17560.25
2024-01-29T05:30:00-05:00,17560,17572.75,17551.25,17563.75
2024-01-29T06:00:00-05:00,17564,17571.75,17556.25,17569.5
2024-01-29T06:30:00-05:00,17569.5,17574.5,17561,17567.25
2024-01-29T07:00:00-05:00,17567.5,17578.75,17561.75,17571.25
2024-01-29T07:30:00-05:00,17571.25,17571.75,17546.25,17555.5
2024-01-29T08:00:00-05:00,17555.25,17566.25,17545,17550.5
2024-01-29T08:30:00-05:00,17550.75,17550.75,17538,17546
2024-01-29T09:00:00-05:00,17545.75,17554.25,17534.5,17548.25
2024-01-29T09:30:00-05:00,17548,17583.5,17529.75,17558.25
2024-01-29T10:00:00-05:00,17558.5,17570.5,17526,17551
2024-01-29T10:30:00-05:00,17550.75,17564.25,17527.5,17529.75
2024-01-29T11:00:00-05:00,17530.25,17561.25,17519.75,17558.75
2024-01-29T11:30:00-05:00,17558.5,17582.25,17554.5,17581
2024-01-29T12:00:00-05:00,17580.75,17607.5,17576.25,17594.75
2024-01-29T12:30:00-05:00,17594.5,17609.5,17581.5,17597.25
2024-01-29T13:00:00-05:00,17597.75,17600.5,17578.25,17596.75
2024-01-29T13:30:00-05:00,17596.75,17603.75,17585,17587.75
2024-01-29T14:00:00-05:00,17588,17624.5,17583,17619
2024-01-29T14:30:00-05:00,17618.75,17634,17615.25,17626
2024-01-29T15:00:00-05:00,17626.25,17716.25,17626.25,17704.25
2024-01-29T15:30:00-05:00,17704,17714,17680.5,17708
2024-01-29T16:00:00-05:00,17708,17710.5,17687,17703.75
2024-01-29T16:30:00-05:00,17703.75,17707,17699.25,17700.25
2024-01-29T18:00:00-05:00,17711.75,17731,17699.5,17729
2024-01-29T18:30:00-05:00,17728.75,17732.75,17715.75,17722
2024-01-29T19:00:00-05:00,17721.75,17732.75,17711,17730
2024-01-29T19:30:00-05:00,17729.75,17735.75,17726,17729
2024-01-29T20:00:00-05:00,17728.25,17731.25,17706,17713.5
2024-01-29T20:30:00-05:00,17713.25,17716.75,17702.5,17712
2024-01-29T21:00:00-05:00,17712.5,17712.5,17705.75,17709.75
2024-01-29T21:30:00-05:00,17709.75,17719.25,17709.75,17717.5
2024-01-29T22:00:00-05:00,17717.5,17723,17713.25,17720.75
2024-01-29T22:30:00-05:00,17720.75,17721,17709,17710
2024-01-29T23:00:00-05:00,17710.25,17715.5,17709.25,17714.25
2024-01-29T23:30:00-05:00,17713.75,17717.75,17710.25,17712.25
2024-01-30T00:00:00-05:00,17712.5,17722,17711.25,17721.5
2024-01-30T00:30:00-05:00,17721.5,17728.75,17718.5,17723.25
2024-01-30T01:00:00-05:00,17723.5,17728.25,17700.75,17708.25
2024-01-30T01:30:00-05:00,17708.25,17712.5,17703.75,17705.75
2024-01-30T02:00:00-05:00,17705.75,17707,17676,17684.75
2024-01-30T02:30:00-05:00,17684.75,17692.75,17679.5,17691.25
2024-01-30T03:00:00-05:00,17690.75,17701.25,17665.5,17701
2024-01-30T03:30:00-05:00,17701,17720.75,17700.75,17717.75
2024-01-30T04:00:00-05:00,17717.25,17721.25,17692,17694.5
2024-01-30T04:30:00-05:00,17694,17697.75,17684.5,17691.5
2024-01-30T05:00:00-05:00,17691.75,17712.5,17688.5,17707.75
2024-01-30T05:30:00-05:00,17707.25,17712.25,17696,17699
2024-01-30T06:00:00-05:00,17699,17699.25,17683.25,17696.25
2024-01-30T06:30:00-05:00,17696.25,17706,17690.75,17699.25
2024-01-30T07:00:00-05:00,17699.5,17702.75,17686,17692.5
2024-01-30T07:30:00-05:00,17692.5,17693.25,17677.5,17680.5
2024-01-30T08:00:00-05:00,17680.25,17684.5,17653.5,17667
2024-01-30T08:30:00-05:00,17667.25,17672.5,17653,17661
2024-01-30T09:00:00-05:00,17660.75,17670.25,17645.25,17661.5
2024-01-30T09:30:00-05:00,17661.75,17684.75,17654,17669.25
2024-01-30T10:00:00-05:00,17669.25,17672.25,17616.5,17654.75
2024-01-30T10:30:00-05:00,17655,17667.75,17617.75,17639.25
2024-01-30T11:00:00-05:00,17639.5,17650.75,17625.25,17642.5
2024-01-30T11:30:00-05:00,17642.75,17654.75,17630.5,17640
2024-01-30T12:00:00-05:00,17640,17647.5,17584,17587
2024-01-30T12:30:00-05:00,17587.25,17592.25,17563,17573.5
2024-01-30T13:00:00-05:00,17573.5,17598,17554.5,17596.75
2024-01-30T13:30:00-05:00,17597,17602,17562.5,17570.75
2024-01-30T14:00:00-05:00,17571,17586.5,17548.25,17583.5
2024-01-30T14:30:00-05:00,17583.75,17601.5,17581.75,17590
2024-01-30T15:00:00-05:00,17590.25,17608.5,17576.25,17598.75
2024-01-30T15:30:00-05:00,17599,17602.5,17576.75,17583.75
2024-01-30T16:00:00-05:00,17584,17608,17521.25,17535.25
2024-01-30T16:30:00-05:00,17534.75,17540.5,17467,17470.25
2024-01-30T18:00:00-05:00,17415.5,17462,17410,17433
2024-01-30T18:30:00-05:00,17433.75,17456.5,17432.75,17448.25
2024-01-30T19:00:00-05:00,17448,17460.75,17448,17455.25
2024-01-30T19:30:00-05:00,17454.75,17457,17443,17446.5
2024-01-30T20:00:00-05:00,17447,17452.5,17440.5,17441.5
2024-01-30T20:30:00-05:00,17441.75,17442.75,17429,17432.5
2024-01-30T21:00:00-05:00,17432.5,17436,17424.25,17431.25
2024-01-30T21:30:00-05:00,17431.75,17441.75,17431.5,17439.75
2024-01-30T22:00:00-05:00,17439.75,17446.25,17438.5,17439.75
2024-01-30T22:30:00-05:00,17439.5,17441.75,17433,17438
2024-01-30T23:00:00-05:00,17438.25,17447,17437.25,17442.25
2024-01-30T23:30:00-05:00,17443,17452,17440.25,17449.5
2024-01-31T00:00:00-05:00,17449.5,17453.75,17446,17449.5
2024-01-31T00:30:00-05:00,17449.75,17455,17442,17443
2024-01-31T01:00:00-05:00,17443.25,17453.25,17441.5,17447.5
2024-01-31T01:30:00-05:00,17447.5,17450.5,17429.75,17431.5
2024-01-31T02:00:00-05:00,17431,17462,17427,17461
2024-01-31T02:30:00-05:00,17460.5,17466,17452,17455.5
2024-01-31T03:00:00-05:00,17455.75,17468.75,17452.5,17458
2024-01-31T03:30:00-05:00,17457.75,17462,17441.25,17446.5
2024-01-31T04:00:00-05:00,17446.25,17448.75,17354.5,17362.5
2024-01-31T04:30:00-05:00,17363,17386.75,17342.5,17379.5
2024-01-31T05:00:00-05:00,17379.5,17383.25,17363,17376.25
2024-01-31T05:30:00-05:00,17376,17381.5,17356,17357.25
2024-01-31T06:00:00-05:00,17357,17385,17333.75,17381.25
2024-01-31T06:30:00-05:00,17381.25,17396.75,17374,17393.25
2024-01-31T07:00:00-05:00,17393.75,17408.75,17386,17398.5
2024-01-31T07:30:00-05:00,17398.5,17431,17384.25,17428.25
2024-01-31T08:00:00-05:00,17428.25,17444,17418.25,17428
2024-01-31T08:30:00-05:00,17428,17454.25,17400,17405.75
2024-01-31T09:00:00-05:00,17406,17407.25,17377,17399.75
2024-01-31T09:30:00-05:00,17400,17426.5,17347.25,17369.5
2024-01-31T10:00:00-05:00,17370,17383.5,17318,17323.5
2024-01-31T10:30:00-05:00,17324,17332.75,17283.5,17301.25
2024-01-31T11:00:00-05:00,17301.25,17350.75,17300.25,17336.75
2024-01-31T11:30:00-05:00,17337,17350.5,17319.5,17339.75
2024-01-31T12:00:00-05:00,17340,17369.5,17337.25,17357
2024-01-31T12:30:00-05:00,17357.25,17371.75,17333.25,17370.5
2024-01-31T13:00:00-05:00,17371,17403.5,17365,17376.25
2024-01-31T13:30:00-05:00,17377,17394.25,17368.75,17382.75
2024-01-31T14:00:00-05:00,17384.75,17400,17309,17330.75
2024-01-31T14:30:00-05:00,17332.25,17484,17317,17378.75
2024-01-31T15:00:00-05:00,17379.25,17385.25,17242.25,17298.5
2024-01-31T15:30:00-05:00,17297.75,17303.5,17230.5,17238.75
2024-01-31T16:00:00-05:00,17238.25,17270.75,17221.5,17254.75
2024-01-31T16:30:00-05:00,17254.5,17266.75,17246,17265.25
2024-01-31T18:00:00-05:00,17273.25,17290.75,17266.75,17288
2024-01-31T18:30:00-05:00,17288,17289.75,17281.25,17282.75
2024-01-31T19:00:00-05:00,17282.5,17305.5,17280.5,17304.5
2024-01-31T19:30:00-05:00,17305,17316.75,17302.25,17304.5
2024-01-31T20:00:00-05:00,17304.5,17311.75,17292.75,17296.5
2024-01-31T20:30:00-05:00,17296,17309.75,17290.5,17305.75
2024-01-31T21:00:00-05:00,17305.25,17319.25,17301,17318
2024-01-31T21:30:00-05:00,17318,17324.5,17314,17316.25
2024-01-31T22:00:00-05:00,17316.5,17322.25,17310.75,17314.25
2024-01-31T22:30:00-05:00,17314,17315,17288,17313
2024-01-31T23:00:00-05:00,17312,17326.25,17311,17323
2024-01-31T23:30:00-05:00,17322.75,17324,17314.5,17317.75
2024-02-01T00:00:00-05:00,17317.25,17318.5,17307.25,17309
2024-02-01T00:30:00-05:00,17309,17311.75,17296.5,17297.5
2024-02-01T01:00:00-05:00,17297.75,17305.75,17285,17286.75
2024-02-01T01:30:00-05:00,17286.5,17299.25,17267,17271
